time,x,y,z
1542662034.148671,1.350329736328125,8.992621435546875,-4.592078784179687
1542662034.209038,1.350329736328125,9.057264880371093,-4.608838195800781
1542662034.21445,1.3120225097656248,9.22485899658203,-4.553771557617187
1542662034.219837,1.3623007446289062,9.145850341796875,-4.429273071289062
1542662034.225265,1.429338391113281,9.198522778320312,-4.575319372558593
1542662034.230663,1.3814543579101561,9.294290844726563,-4.484339709472656
1542662034.236053,1.3814543579101561,9.057264880371093,-4.4819455078125
1542662034.241467,1.3670891479492187,9.100360510253905,-4.374206433105469
1542662034.246864,1.4053963745117186,9.05965908203125,-4.560954162597656
1542662034.252287,1.4030021728515625,9.145850341796875,-4.520252734375
1542662034.257675,1.2330138549804688,9.198522778320312,-4.680664245605469
1542662034.263069,1.3646949462890625,9.153032946777342,-4.525041137695312
1542662034.268452,1.2473790649414063,9.141061938476563,-4.560954162597656
1542662034.273835,1.2856862915039062,8.935160595703124,-4.450820886230469
1542662034.279216,1.2880804931640624,9.112331518554686,-4.553771557617187
1542662034.284613,1.3359645263671873,9.150638745117186,-4.572925170898437
1542662034.290031,1.3527239379882812,9.162609753417968,-4.477157104492187
1542662034.295425,1.3551181396484375,9.133879333496093,-4.551377355957031
1542662034.300861,1.369483349609375,9.107543115234375,-4.448426684570312
1542662034.306253,1.350329736328125,9.107543115234375,-4.498704919433593
1542662034.311645,1.3623007446289062,9.119514123535156,-4.508281726074219
1542662034.317037,1.3838485595703125,9.315838659667968,-4.618415002441406
1542662034.322427,1.2928688964843749,9.117119921875,-4.527435339355469
1542662034.327815,1.3239935180664062,9.042899670410156,-4.522646936035156
1542662034.333201,1.4796166259765624,9.145850341796875,-4.5585599609375
1542662034.338582,1.3623007446289062,9.114725720214842,-4.460397692871093
1542662034.343964,1.5203180541992187,9.074024291992187,-4.513070129394531
1542662034.349346,1.3120225097656248,9.093177905273437,-4.53940634765625
1542662034.354738,1.254561669921875,9.17458076171875,-4.474762902832031
1542662034.360132,1.3551181396484375,9.167398156738281,-4.498704919433593
1542662034.365525,1.3359645263671873,9.011775048828124,-4.642357019042969
1542662034.370917,1.2521674682617188,9.07163009033203,-4.601655590820312
1542662034.376308,1.22583125,9.167398156738281,-4.515464331054687
1542662034.381694,1.2617442749023438,9.172186560058593,-4.513070129394531
1542662034.387076,1.2856862915039062,8.95670841064453,-4.53940634765625
1542662034.392464,1.35990654296875,9.14824454345703,-4.721365673828124
1542662034.397849,1.2306196533203124,9.272743029785156,-4.563348364257812
1542662034.403268,1.465251416015625,9.157821350097656,-4.534617944335937
1542662034.408661,1.4963760375976562,9.095572106933593,-4.496310717773437
1542662034.414058,1.5155296508789062,9.066841687011719,-4.582501977539062
1542662034.419444,1.3575123413085937,9.07163009033203,-4.529829541015625
1542662034.424823,1.37906015625,9.100360510253905,-4.589684582519531
1542662034.430205,1.22583125,9.160215551757812,-4.6998178588867185
1542662034.435581,1.5011644409179687,9.05965908203125,-4.534617944335937
1542662034.440967,1.3455413330078123,9.162609753417968,-4.503493322753906
1542662034.446351,1.3575123413085937,9.141061938476563,-4.544194750976562
1542662034.451744,1.3383587280273437,9.126696728515624,-4.4819455078125
1542662034.457134,1.5203180541992187,9.126696728515624,-4.522646936035156
1542662034.462531,1.429338391113281,9.124302526855468,-4.479551306152343
1542662034.467918,1.235408056640625,9.117119921875,-4.517858532714843
1542662034.473302,1.3479355346679687,9.088389501953124,-4.541800549316406
1542662034.478692,1.369483349609375,9.141061938476563,-4.594472985839843
1542662034.484072,1.3455413330078123,9.088389501953124,-4.568136767578125
1542662034.489457,1.5227122558593749,9.1554271484375,-4.484339709472656
1542662034.49484,1.3383587280273437,9.076418493652342,-4.563348364257812
1542662034.500233,1.3263877197265623,9.143456140136719,-4.510675927734375
1542662034.505797,1.3215993164062498,9.10993731689453,-4.46279189453125
1542662034.511191,1.2306196533203124,9.121908325195312,-4.544194750976562
1542662034.516574,1.3575123413085937,9.138667736816405,-4.529829541015625
1542662034.521956,1.3359645263671873,9.045293872070312,-4.563348364257812
1542662034.527334,1.3096283081054687,9.085995300292968,-4.565742565917969
1542662034.532716,1.3335703247070312,9.090783703613281,-4.5585599609375
1542662034.5381,1.3359645263671873,9.107543115234375,-4.508281726074219
1542662034.543493,1.3096283081054687,9.121908325195312,-4.556165759277343
1542662034.548885,1.3718775512695311,9.167398156738281,-4.529829541015625
1542662034.554279,1.4245499877929686,9.141061938476563,-4.491522314453125
1542662034.559669,1.3814543579101561,9.172186560058593,-4.587290380859375
1542662034.565062,1.47482822265625,9.13627353515625,-4.498704919433593
1542662034.570445,1.37906015625,9.17458076171875,-4.498704919433593
1542662034.575826,1.3766659545898436,9.121908325195312,-4.448426684570312
1542662034.581209,1.3192051147460937,9.0788126953125,-4.515464331054687
1542662034.586587,1.3407529296874998,9.102754711914063,-4.556165759277343
1542662034.591976,1.3120225097656248,9.129090930175781,-4.489128112792969
1542662034.59737,1.3575123413085937,9.1554271484375,-4.57771357421875
1542662034.602793,1.3670891479492187,9.131485131835937,-4.560954162597656
1542662034.608195,1.3383587280273437,9.138667736816405,-4.505887524414062
1542662034.613581,1.3072341064453123,9.112331518554686,-4.527435339355469
1542662034.618967,1.3311761230468748,9.138667736816405,-4.474762902832031
1542662034.624364,1.350329736328125,9.13627353515625,-4.4196962646484375
1542662034.62976,1.3623007446289062,9.179369165039063,-4.491522314453125
1542662034.635156,1.3479355346679687,9.141061938476563,-4.525041137695312
1542662034.640554,1.2880804931640624,9.121908325195312,-4.534617944335937
1542662034.645946,1.2856862915039062,9.169792358398437,-4.568136767578125
1542662034.651336,1.4915876342773438,9.088389501953124,-4.587290380859375
1542662034.656724,1.369483349609375,9.121908325195312,-4.618415002441406
1542662034.662123,1.369483349609375,9.150638745117186,-4.508281726074219
1542662034.667515,1.3120225097656248,9.054870678710937,-4.544194750976562
1542662034.672912,1.235408056640625,9.114725720214842,-4.594472985839843
1542662034.678304,1.235408056640625,9.162609753417968,-4.491522314453125
1542662034.683735,1.3120225097656248,9.100360510253905,-4.525041137695312
1542662034.689133,1.3263877197265623,9.112331518554686,-4.522646936035156
1542662034.694538,1.3479355346679687,9.143456140136719,-4.458003491210937
1542662034.699957,1.3311761230468748,9.129090930175781,-4.503493322753906
1542662034.705382,1.5251064575195312,9.121908325195312,-4.398148449707031
1542662034.710784,1.3814543579101561,9.124302526855468,-4.587290380859375
1542662034.716181,1.3263877197265623,9.121908325195312,-4.489128112792969
1542662034.721574,1.3910311645507811,9.131485131835937,-4.5585599609375
1542662034.726961,1.350329736328125,9.176974963378905,-4.469974499511719
1542662034.732357,1.3359645263671873,9.14824454345703,-4.6255976074218745
1542662034.737755,1.369483349609375,9.100360510253905,-4.446032482910156
1542662034.743157,1.37906015625,9.179369165039063,-4.513070129394531
1542662034.748549,1.2521674682617188,9.129090930175781,-4.522646936035156
1542662034.753946,1.3383587280273437,9.131485131835937,-4.510675927734375
1542662034.759336,1.4963760375976562,9.162609753417968,-4.551377355957031
1542662034.764726,1.2976572998046874,9.105148913574219,-4.522646936035156
1542662034.770122,1.3670891479492187,9.198522778320312,-4.525041137695312
1542662034.775517,1.3910311645507811,9.100360510253905,-4.426878869628906
1542662034.780914,1.2976572998046874,9.143456140136719,-4.5322237426757805
1542662034.786306,1.3958195678710936,9.124302526855468,-4.594472985839843
1542662034.7917,1.3407529296874998,9.085995300292968,-4.498704919433593
1542662034.797092,1.3575123413085937,9.169792358398437,-4.517858532714843
1542662034.802583,1.3742717529296875,9.162609753417968,-4.544194750976562
1542662034.807983,1.3551181396484375,9.131485131835937,-4.680664245605469
1542662034.813386,1.3551181396484375,9.157821350097656,-4.513070129394531
1542662034.818781,1.4006079711914061,9.129090930175781,-4.671087438964843
1542662034.824178,1.3215993164062498,9.10993731689453,-4.575319372558593
1542662034.829574,1.3670891479492187,9.17458076171875,-4.568136767578125
1542662034.834961,1.3215993164062498,9.14824454345703,-4.546588952636719
1542662034.840356,1.3383587280273437,9.131485131835937,-4.584896179199219
1542662034.845754,1.3024457031249999,9.100360510253905,-4.546588952636719
1542662034.851149,1.3455413330078123,9.143456140136719,-4.438849877929687
1542662034.856544,1.3551181396484375,9.153032946777342,-4.687846850585937
1542662034.861943,1.3407529296874998,9.069235888671875,-4.450820886230469
1542662034.867328,1.3120225097656248,9.157821350097656,-4.510675927734375
1542662034.872716,1.369483349609375,9.119514123535156,-4.450820886230469
1542662034.878106,1.350329736328125,9.162609753417968,-4.556165759277343
1542662034.883501,1.3718775512695311,9.150638745117186,-4.5585599609375
1542662034.888896,1.4915876342773438,9.157821350097656,-4.469974499511719
1542662034.894296,1.5203180541992187,9.107543115234375,-4.5968671875
1542662034.899686,1.3311761230468748,9.176974963378905,-4.517858532714843
1542662034.905101,1.3359645263671873,9.112331518554686,-4.513070129394531
1542662034.9105,1.3383587280273437,9.114725720214842,-4.498704919433593
1542662034.915893,1.254561669921875,9.133879333496093,-4.541800549316406
1542662034.921289,1.2425906616210938,9.064447485351561,-4.446032482910156
1542662034.926687,1.369483349609375,9.105148913574219,-4.541800549316406
1542662034.932074,1.2401964599609374,9.129090930175781,-4.520252734375
1542662034.93746,1.3168109130859373,9.126696728515624,-4.580107775878906
