time,x,y,z
1542121902.6117141,7.220912207031249,2.674323254394531,5.312733483886719
1542121902.622003,7.321468676757812,2.722207287597656,5.351040710449219
1542121902.627017,7.235277416992187,2.636016027832031,5.2433016357421875
1542121902.6320264,7.283161450195312,2.7174188842773437,5.2456958374023435
1542121902.6370375,7.465120776367187,2.6527754394531247,5.355829113769531
1542121902.642043,7.271190441894531,2.73896669921875,5.288791467285156
1542121902.6470456,7.343016491699219,2.7341782958984373,5.2433016357421875
1542121902.6520538,7.323862878417969,2.6288334228515624,5.2456958374023435
1542121902.6570601,7.491456994628906,2.6431986328124997,5.2816088623046875
1542121902.6620684,7.302315063476562,2.7269956909179687,5.346252307128906
1542121902.6670737,7.321468676757812,2.7246014892578123,5.240907434082031
1542121902.6720824,7.232883215332031,2.6671406494140624,5.406107348632812
1542121902.6770885,7.256825231933593,2.5905261962890624,5.315127685546875
1542121902.6820977,7.252036828613281,2.683900061035156,5.209782812499999
1542121902.6870985,7.314286071777343,2.6431986328124997,5.389347937011719
1542121902.6921034,7.283161450195312,2.655169641113281,5.274426257324219
1542121902.6971083,7.261613635253906,2.655169641113281,5.322310290527343
1542121902.702113,7.283161450195312,2.7174188842773437,5.303156677246093
1542121902.7071533,7.319074475097656,2.6192566162109374,5.324704492187499
1542121902.7121592,7.299920861816406,2.710236279296875,5.317521887207031
1542121902.7171607,7.453149768066406,2.6910826660156246,5.322310290527343
1542121902.7221656,7.326257080078125,2.6192566162109374,5.1140147460937495
1542121902.7271683,7.319074475097656,2.6599580444335937,5.216965417480468
1542121902.7321727,7.2903440551757805,2.6575638427734374,5.212177014160156
1542121902.7371757,7.350199096679687,2.70065947265625,5.252878442382812
1542121902.7421808,7.350199096679687,2.6982652709960937,5.238513232421875
1542121902.7471838,7.261613635253906,2.6982652709960937,5.2265422241210935
1542121902.7521908,7.218518005371093,2.674323254394531,5.351040710449219
1542121902.7571917,7.2903440551757805,2.645592834472656,5.3199160888671875
1542121902.7622023,7.2903440551757805,2.6336218261718747,5.358223315429687
1542121902.7672071,7.302315063476562,2.750937707519531,5.2265422241210935
1542121902.7722256,7.283161450195312,2.6982652709960937,5.216965417480468
1542121902.7772293,7.220912207031249,2.6719290527343746,5.334281298828125
1542121902.7822354,7.345410693359375,2.7246014892578123,5.2648494506835934
1542121902.7872407,7.237671618652343,2.6431986328124997,5.336675500488281
1542121902.7922482,7.278373046874999,2.6862942626953124,5.272032055664062
1542121902.7972512,7.271190441894531,2.674323254394531,5.257666845703125
1542121902.802254,7.311891870117187,2.703053674316406,5.348646508789062
1542121902.8072863,7.240065820312499,2.655169641113281,5.058948107910156
1542121902.8122892,7.287949853515625,2.6886884643554687,5.276820458984375
1542121902.8172672,7.228094812011718,2.6862942626953124,5.219359619140625
1542121902.822252,7.352593298339843,2.674323254394531,5.295974072265625
1542121902.827253,7.359775903320312,2.70065947265625,5.346252307128906
1542121902.8322556,7.287949853515625,2.703053674316406,5.267243652343749
1542121902.8372576,7.254431030273437,2.6862942626953124,5.190629199218749
1542121902.8422616,7.242460021972656,2.712630480957031,5.252878442382812
1542121902.847265,7.254431030273437,2.664746447753906,5.257666845703125
1542121902.8522708,7.232883215332031,2.6886884643554687,5.233724829101562
1542121902.8572733,7.2903440551757805,2.6767174560546874,5.073313317871094
1542121902.8622801,7.340622290039062,2.6958710693359373,5.327098693847656
1542121902.8672824,7.283161450195312,2.6767174560546874,5.293579870605469
1542121902.872287,7.232883215332031,2.674323254394531,5.303156677246093
1542121902.877287,7.230489013671875,2.480392919921875,5.324704492187499
1542121902.8822896,7.292738256835937,2.7269956909179687,5.293579870605469
1542121902.8872912,7.331045483398437,2.616862414550781,5.336675500488281
1542121902.8922932,7.326257080078125,2.703053674316406,5.248090039062499
1542121902.8972945,7.261613635253906,2.6791116577148437,5.305550878906249
1542121902.9023006,7.278373046874999,2.6623522460937497,5.2456958374023435
1542121902.9073324,7.280767248535156,2.674323254394531,5.315127685546875
1542121902.9123356,7.232883215332031,2.731784094238281,5.1523219726562495
1542121902.917339,7.266402038574219,2.6815058593749996,5.305550878906249
1542121902.9223406,7.249642626953125,2.6886884643554687,5.2265422241210935
1542121902.9273453,7.261613635253906,2.703053674316406,5.2433016357421875
1542121902.9323502,7.275978845214843,2.6815058593749996,5.363011718749999
1542121902.937352,7.311891870117187,2.6815058593749996,5.312733483886719
1542121902.9423556,7.299920861816406,2.6623522460937497,5.291185668945312
1542121902.9473574,7.311891870117187,2.6695348510742187,5.2456958374023435
1542121902.952363,7.285555651855469,2.6958710693359373,5.260061047363281
1542121902.9573638,7.247248425292969,2.683900061035156,5.276820458984375
1542121902.962368,7.264007836914062,2.7150246826171873,5.272032055664062
1542121902.9673686,7.256825231933593,2.6479870361328124,5.2456958374023435
1542121902.9723742,7.220912207031249,2.693476867675781,5.279214660644531
1542121902.9773772,7.304709265136719,2.636016027832031,5.291185668945312
1542121902.9823906,7.273584643554687,2.6671406494140624,5.307945080566406
1542121902.9873927,7.266402038574219,2.7078420776367187,5.193023400878906
1542121902.9923973,7.285555651855469,2.6623522460937497,5.276820458984375
