time,x,y,z
1542658998.716554,0.3495534423828125,9.045293872070312,1.2497732666015624
1542658998.770834,0.3902548706054687,9.442731347656249,1.2497732666015624
1542658998.776216,0.3064578125,9.399635717773437,1.4006079711914061
1542658998.781602,0.5985504150390625,9.165003955078124,1.426944189453125
1542658998.786984,0.40222587890625,9.528922607421874,1.1348515869140625
1542658998.792349,0.38307226562499996,9.074024291992187,1.43652099609375
1542658998.797693,0.34715924072265625,9.370905297851563,1.3263877197265623
1542658998.803101,0.4429273071289062,9.473855969238281,1.4101847778320311
1542658998.808473,0.4644751220703125,9.18655177001953,1.2401964599609374
1542658998.81289,0.4213794921875,9.414000927734374,1.43652099609375
1542658998.816148,0.4525041137695312,9.287108239746093,1.467645617675781
1542658998.819406,0.44532150878906246,9.270348828125,1.4508862060546874
1542658998.822683,0.4740519287109375,9.076418493652342,1.3910311645507811
1542658998.825943,0.4285620971679687,9.26316622314453,1.455674609375
1542658998.829199,0.3854664672851562,9.368511096191405,1.4772224243164063
1542658998.832458,0.488417138671875,9.296685046386719,1.4700398193359374
1542658998.835716,0.40940848388671874,9.296685046386719,1.419761584472656
1542658998.838975,0.4740519287109375,9.212887988281249,1.3263877197265623
1542658998.842233,0.5889736083984375,9.342174877929686,1.4508862060546874
1542658998.845493,0.45968671875,9.351751684570312,1.4700398193359374
1542658998.84875,0.4429273071289062,9.411606726074218,1.4532804077148436
1542658998.85201,0.39743747558593745,9.236830004882812,1.3958195678710936
1542658998.85527,0.4285620971679687,9.294290844726563,1.4149731811523436
1542658998.858528,0.4333505004882812,9.334992272949219,1.4221557861328125
1542658998.861787,0.41898529052734373,9.380482104492186,1.4700398193359374
1542658998.865048,0.41898529052734373,9.260772021484375,1.446097802734375
1542658998.868306,0.3711012573242187,9.253589416503905,1.2641384765625
1542658998.871565,0.37828386230468747,9.234435803222656,1.3048399047851562
1542658998.874824,0.45010991210937495,9.198522778320312,1.4317325927734375
1542658998.878085,0.41898529052734373,9.392453112792968,1.4221557861328125
1542658998.881345,0.469263525390625,9.390058911132812,1.3910311645507811
1542658998.884604,0.39743747558593745,9.270348828125,1.3527239379882812
1542658998.887862,0.4285620971679687,9.220070593261719,1.35990654296875
1542658998.891121,0.5578489868164063,9.303867651367186,1.4125789794921875
1542658998.894381,0.5578489868164063,9.351751684570312,1.5275006591796874
1542658998.89764,0.4213794921875,9.366116894531249,1.3623007446289062
1542658998.900899,0.4381389038085937,9.284714038085937,1.3718775512695311
1542658998.904157,0.41419688720703124,9.267954626464844,1.5059528442382812
1542658998.907416,0.38786066894531246,9.315838659667968,1.3455413330078123
